11 30 2015 11 39  -6.3  20.6
11 30 2015 11 40  -6.2  20.8
11 30 2015 11 41  -6.4  20.5
11 30 2015 11 42  -6.3  20.6
11 30 2015 11 43  -6.4  20.5
11 30 2015 11 44  -6.4  20.5
11 30 2015 11 45  -6.4  20.4
11 30 2015 11 46  -6.4  20.4
11 30 2015 11 47  -6.4  20.5
11 30 2015 11 48  -6.4  20.4
11 30 2015 11 49  -6.4  20.5
11 30 2015 11 50  -6.4  20.4
11 30 2015 11 51  -6.6  20.2
11 30 2015 11 52  -6.5  20.3
11 30 2015 11 53  -6.5  20.3
11 30 2015 11 54  -6.6  20.2
11 30 2015 11 55  -6.6  20.2
11 30 2015 11 56  -6.5  20.3
11 30 2015 11 57  -6.6  20.2
11 30 2015 11 58  -6.6  20.1
11 30 2015 11 59  -6.6  20.1
11 30 2015 12 00  -6.6  20.1
11 30 2015 12 01  -6.6  20.1
11 30 2015 12 02  -6.7  20.0
11 30 2015 12 03  -6.8  19.9
11 30 2015 12 04  -6.7  20.0
11 30 2015 12 05  -6.8  19.9
11 30 2015 12 06  -6.7  20.0
11 30 2015 12 07  -6.8  19.9
11 30 2015 12 08  -6.8  19.7
11 30 2015 12 09  -6.9  19.6
11 30 2015 12 10  -6.9  19.6
11 30 2015 12 11  -7.0  19.4
11 30 2015 12 12  -6.9  19.5
11 30 2015 12 13  -7.1  19.3
11 30 2015 12 14  -7.1  19.2
11 30 2015 12 15  -7.1  19.3
11 30 2015 12 16  -7.1  19.2
11 30 2015 12 17  -7.2  19.1
11 30 2015 12 18  -7.2  18.9
11 30 2015 12 19  -7.3  18.8
11 30 2015 12 20  -7.4  18.7
11 30 2015 12 21  -7.4  18.7
11 30 2015 12 22  -7.4  18.6
11 30 2015 12 23  -7.4  18.6
11 30 2015 12 24  -7.5  18.5
11 30 2015 12 25  -7.5  18.5
11 30 2015 12 26  -7.6  18.4
11 30 2015 12 27  -7.6  18.4
11 30 2015 12 28  -7.6  18.3
11 30 2015 12 29  -7.6  18.3
11 30 2015 12 30  -7.6  18.3
11 30 2015 12 31  -7.7  18.2
11 30 2015 12 32  -7.8  18.1
11 30 2015 12 33  -7.7  18.2
11 30 2015 12 34  -7.8  18.1
11 30 2015 12 35  -7.9  17.8
11 30 2015 12 36  -7.9  17.8
11 30 2015 12 37  -8.0  17.6
11 30 2015 12 38  -8.0  17.6
11 30 2015 12 39  -8.1  17.5
11 30 2015 12 40  -8.1  17.4
11 30 2015 12 41  -8.2  17.3
11 30 2015 12 42  -8.2  17.3
11 30 2015 12 43  -8.2  17.1
11 30 2015 12 44  -8.3  17.0
11 30 2015 12 45  -8.4  16.9
11 30 2015 12 46  -8.4  16.9
11 30 2015 12 47  -8.4  16.8
11 30 2015 12 48  -8.4  16.8
11 30 2015 12 49  -8.4  16.8
11 30 2015 12 50  -8.4  16.9
11 30 2015 12 51  -8.2  17.1
11 30 2015 12 52  -8.2  17.1
11 30 2015 12 53  -8.3  17.0
11 30 2015 12 54  -8.3  17.0
11 30 2015 12 55  -8.2  17.1
11 30 2015 12 56  -8.2  17.1
11 30 2015 12 57  -8.3  17.0
11 30 2015 12 58  -8.3  17.0
11 30 2015 12 59  -8.2  17.1
11 30 2015 13 00  -8.2  17.1
11 30 2015 13 01  -8.2  17.1
11 30 2015 13 02  -8.2  17.1
11 30 2015 13 03  -8.3  17.0
11 30 2015 13 04  -8.2  17.3
11 30 2015 13 05  -8.2  17.3
11 30 2015 13 06  -8.1  17.4
11 30 2015 13 07  -8.0  17.6
11 30 2015 13 08  -8.0  17.6
11 30 2015 13 09  -7.9  17.7
11 30 2015 13 10  -7.9  17.8
11 30 2015 13 11  -7.9  17.7
11 30 2015 13 12  -7.9  17.8
11 30 2015 13 13  -7.9  17.8
11 30 2015 13 14  -7.8  17.9
11 30 2015 13 15  -7.8  17.9
11 30 2015 13 16  -7.7  18.2
11 30 2015 13 17  -7.7  18.2
11 30 2015 13 18  -7.6  18.3
11 30 2015 13 19  -7.6  18.4
11 30 2015 13 20  -7.5  18.5
11 30 2015 13 21  -7.4  18.6
11 30 2015 13 22  -7.4  18.7
11 30 2015 13 23  -7.4  18.7
11 30 2015 13 24  -7.3  18.8
11 30 2015 13 25  -7.2  18.9
11 30 2015 13 26  -7.2  18.9
11 30 2015 13 27  -7.2  18.9
11 30 2015 13 28  -7.2  18.9
11 30 2015 13 29  -7.2  19.1
11 30 2015 13 30  -7.2  19.1
11 30 2015 13 31  -7.1  19.2
11 30 2015 13 32  -7.1  19.3
11 30 2015 13 33  -7.1  19.3
11 30 2015 13 34  -7.1  19.3
11 30 2015 13 35  -6.9  19.5
11 30 2015 13 36  -6.9  19.5
11 30 2015 13 37  -7.0  19.4
11 30 2015 13 38  -6.9  19.5
11 30 2015 13 39  -6.9  19.5
11 30 2015 13 40  -6.9  19.6
11 30 2015 13 41  -6.8  19.7
11 30 2015 13 42  -6.8  19.7
11 30 2015 13 43  -6.8  19.7
11 30 2015 13 44  -6.8  19.9
11 30 2015 13 45  -6.8  19.7
11 30 2015 13 46  -6.8  19.9
11 30 2015 13 47  -6.8  19.9
11 30 2015 13 48  -6.7  20.0
11 30 2015 13 49  -6.7  20.0
11 30 2015 13 50  -6.6  20.1
11 30 2015 13 51  -6.7  20.0
11 30 2015 13 52  -6.6  20.1
11 30 2015 13 53  -6.6  20.1
11 30 2015 13 54  -6.6  20.2
11 30 2015 13 55  -6.6  20.2
11 30 2015 13 56  -6.6  20.1
11 30 2015 13 57  -6.6  20.1
11 30 2015 13 58  -6.6  20.2
11 30 2015 13 59  -6.5  20.3
11 30 2015 14 00  -6.6  20.2
11 30 2015 14 01  -6.6  20.2
11 30 2015 14 02  -6.5  20.3
11 30 2015 14 03  -6.5  20.3
11 30 2015 14 04  -6.5  20.3
11 30 2015 14 05  -6.5  20.3
11 30 2015 14 06  -6.5  20.3
11 30 2015 14 07  -6.5  20.3
11 30 2015 14 08  -6.5  20.3
11 30 2015 14 09  -6.5  20.3
11 30 2015 14 10  -6.5  20.3
11 30 2015 14 11  -6.4  20.4
11 30 2015 14 12  -6.4  20.4
11 30 2015 14 13  -6.4  20.4
11 30 2015 14 14  -6.4  20.4
11 30 2015 14 15  -6.4  20.4
11 30 2015 14 16  -6.4  20.4
11 30 2015 14 17  -6.4  20.4
11 30 2015 14 18  -6.4  20.4
11 30 2015 14 19  -6.4  20.4
11 30 2015 14 20  -6.4  20.4
11 30 2015 14 21  -6.4  20.4
11 30 2015 14 22  -6.4  20.4
11 30 2015 14 23  -6.4  20.5
11 30 2015 14 24  -6.4  20.5
11 30 2015 14 25  -6.4  20.5
11 30 2015 14 26  -6.4  20.5
11 30 2015 14 27  -6.3  20.6
11 30 2015 14 28  -6.3  20.6
11 30 2015 14 29  -6.3  20.6
11 30 2015 14 30  -6.3  20.6
11 30 2015 14 31  -6.3  20.6
11 30 2015 14 32  -6.3  20.6
11 30 2015 14 33  -6.3  20.6
11 30 2015 14 34  -6.2  20.8
11 30 2015 14 35  -6.3  20.6
11 30 2015 14 36  -6.3  20.6
11 30 2015 14 37  -6.2  20.8
11 30 2015 14 38  -6.3  20.6
11 30 2015 14 39  -6.2  20.8
11 30 2015 14 40  -6.2  20.8
11 30 2015 14 41  -6.2  20.8
11 30 2015 14 42  -6.2  20.8
11 30 2015 14 43  -6.3  20.6
11 30 2015 14 44  -6.2  20.8
11 30 2015 14 45  -6.2  20.8
11 30 2015 14 46  -6.2  20.9
11 30 2015 14 47  -6.2  20.9
11 30 2015 14 48  -6.2  20.8
11 30 2015 14 49  -6.2  20.9
11 30 2015 14 50  -6.2  20.9
11 30 2015 14 51  -6.2  20.9
11 30 2015 14 52  -6.1  21.0
11 30 2015 14 53  -6.1  21.0
11 30 2015 14 54  -6.2  20.9
11 30 2015 14 55  -6.1  21.1
11 30 2015 14 56  -6.1  21.0
11 30 2015 14 57  -6.1  21.1
11 30 2015 14 58  -6.0  21.2
11 30 2015 14 59  -6.0  21.2
11 30 2015 15 00  -5.9  21.3
11 30 2015 15 01  -6.0  21.2
11 30 2015 15 02  -6.1  21.1
11 30 2015 15 03  -6.1  21.0
11 30 2015 15 04  -6.1  21.0
11 30 2015 15 05  -6.2  20.9
11 30 2015 15 06  -6.1  21.0
11 30 2015 15 07  -6.1  21.1
11 30 2015 15 08  -6.1  21.1
11 30 2015 15 09  -6.0  21.2
11 30 2015 15 10  -6.0  21.2
11 30 2015 15 11  -6.0  21.2
11 30 2015 15 12  -6.0  21.2
11 30 2015 15 13  -6.0  21.2
11 30 2015 15 14  -6.0  21.2
11 30 2015 15 15  -5.9  21.3
11 30 2015 15 16  -5.9  21.4
11 30 2015 15 17  -5.8  21.5
11 30 2015 15 18  -5.8  21.6
11 30 2015 15 19  -5.7  21.8
11 30 2015 15 20  -5.7  21.8
11 30 2015 15 21  -5.6  21.9
11 30 2015 15 22  -5.7  21.8
11 30 2015 15 23  -5.7  21.8
11 30 2015 15 24  -5.6  21.9
11 30 2015 15 25  -5.6  22.0
11 30 2015 15 26  -5.6  22.0
11 30 2015 15 27  -5.5  22.1
11 30 2015 15 28  -5.6  22.0
11 30 2015 15 29  -5.5  22.1
11 30 2015 15 30  -5.5  22.1
11 30 2015 15 31  -5.5  22.1
11 30 2015 15 32  -5.5  22.1
11 30 2015 15 33  -5.6  22.0
11 30 2015 15 34  -5.6  21.9
11 30 2015 15 35  -5.6  21.9
11 30 2015 15 36  -5.6  21.9
11 30 2015 15 37  -5.6  21.9
11 30 2015 15 38  -5.6  21.9
11 30 2015 15 39  -5.6  21.9
11 30 2015 15 40  -5.6  21.9
11 30 2015 15 41  -5.6  22.0
11 30 2015 15 42  -5.5  22.1
11 30 2015 15 43  -5.5  22.1
11 30 2015 15 44  -5.4  22.3
11 30 2015 15 45  -5.4  22.2
11 30 2015 15 46  -5.4  22.3
11 30 2015 15 47  -5.4  22.3
11 30 2015 15 48  -5.3  22.4
11 30 2015 15 49  -5.2  22.7
11 30 2015 15 50  -5.0  23.0
11 30 2015 15 51  -4.8  23.4
11 30 2015 15 52  -4.5  23.9
11 30 2015 15 53  -4.4  24.1
11 30 2015 15 54  -4.1  24.6
11 30 2015 15 55  -3.8  25.1
11 30 2015 15 56  -3.4  25.8
11 30 2015 15 57  -2.9  26.7
11 30 2015 15 58  -2.5  27.5
11 30 2015 15 59  -1.9  28.6
11 30 2015 16 00  -1.2  29.8
11 30 2015 16 01  -0.7  30.8
11 30 2015 16 02  -0.2  31.7
11 30 2015 16 03   0.3  32.6
11 30 2015 16 04   0.2  32.3
11 30 2015 16 05   0.0  32.0
11 30 2015 16 06   0.0  32.0
11 30 2015 16 07   0.0  32.0
11 30 2015 16 08   0.1  32.1
11 30 2015 16 09   0.3  32.6
11 30 2015 16 10   0.4  32.7
11 30 2015 16 11   0.3  32.6
11 30 2015 16 12   0.2  32.5
11 30 2015 16 13   0.2  32.3
11 30 2015 16 14   0.2  32.5
11 30 2015 16 15   0.2  32.5
11 30 2015 16 16   0.3  32.6
11 30 2015 16 17   0.4  32.7
11 30 2015 16 18   0.2  32.3
11 30 2015 16 19  -0.4  31.3
11 30 2015 16 20  -0.6  31.0
11 30 2015 16 21  -0.5  31.1
11 30 2015 16 22  -0.4  31.2
11 30 2015 16 23  -0.3  31.4
11 30 2015 16 24  -0.3  31.4
11 30 2015 16 25  -0.2  31.6
11 30 2015 16 26  -0.3  31.4
11 30 2015 16 27  -0.4  31.2
11 30 2015 16 28  -0.6  31.0
11 30 2015 16 29  -0.9  30.4
11 30 2015 16 30  -1.1  30.1
11 30 2015 16 31  -1.1  30.0
11 30 2015 16 32  -1.1  30.0
11 30 2015 16 33  -1.0  30.2
11 30 2015 16 34  -1.2  29.8
11 30 2015 16 35  -1.5  29.3
11 30 2015 16 36  -2.1  28.3
11 30 2015 16 37  -2.3  27.8
11 30 2015 16 38  -2.5  27.5
11 30 2015 16 39  -2.6  27.4
11 30 2015 16 40  -2.4  27.6
11 30 2015 16 41  -2.1  28.2
11 30 2015 16 42  -1.9  28.6
11 30 2015 16 43  -1.8  28.9
11 30 2015 16 44  -1.6  29.1
11 30 2015 16 45  -1.6  29.2
11 30 2015 16 46  -1.8  28.7
11 30 2015 16 47  -2.0  28.4
11 30 2015 16 48  -2.2  28.1
11 30 2015 16 49  -2.3  27.8
11 30 2015 16 50  -2.5  27.5
11 30 2015 16 51  -2.4  27.6
11 30 2015 16 52  -2.5  27.5
11 30 2015 16 53  -2.3  27.8
11 30 2015 16 54  -2.2  28.1
11 30 2015 16 55  -2.2  27.9
11 30 2015 16 56  -2.2  27.9
11 30 2015 16 57  -2.4  27.7
11 30 2015 16 58  -2.5  27.5
11 30 2015 16 59  -2.4  27.6
11 30 2015 17 00  -2.2  27.9
11 30 2015 17 01  -2.1  28.3
11 30 2015 17 02  -1.8  28.9
11 30 2015 17 03  -1.4  29.4
11 30 2015 17 04  -1.5  29.3
11 30 2015 17 05  -1.6  29.1
11 30 2015 17 06  -1.8  28.7
11 30 2015 17 07  -2.1  28.2
11 30 2015 17 08  -2.3  27.8
11 30 2015 17 09  -2.5  27.5
11 30 2015 17 10  -2.6  27.3
11 30 2015 17 11  -2.6  27.4
11 30 2015 17 12  -2.6  27.4
11 30 2015 17 13  -2.3  27.8
11 30 2015 17 14  -2.1  28.2
11 30 2015 17 15  -1.7  29.0
11 30 2015 17 16  -1.5  29.3
11 30 2015 17 17  -1.4  29.5
11 30 2015 17 18  -1.2  29.9
11 30 2015 17 19  -1.1  30.1
11 30 2015 17 20  -0.7  30.8
11 30 2015 17 21  -0.2  31.7
11 30 2015 17 22   0.2  32.3
11 30 2015 17 23   0.4  32.8
11 30 2015 17 24   0.4  32.8
11 30 2015 17 25   0.4  32.7
11 30 2015 17 26   0.3  32.6
11 30 2015 17 27   0.1  32.2
11 30 2015 17 28   0.1  32.2
11 30 2015 17 29   0.4  32.7
11 30 2015 17 30   0.3  32.6
11 30 2015 17 31   0.8  33.4
11 30 2015 17 32   1.1  34.0
11 30 2015 17 33   1.5  34.7
11 30 2015 17 34   1.7  35.0
11 30 2015 17 35   1.9  35.5
11 30 2015 17 36   2.6  36.7
11 30 2015 17 37   3.1  37.6
11 30 2015 17 38   3.7  38.6
11 30 2015 17 39   3.9  39.0
11 30 2015 17 40   4.1  39.3
11 30 2015 17 41   4.3  39.8
11 30 2015 17 42   4.6  40.2
11 30 2015 17 43   4.8  40.5
11 30 2015 17 44   5.4  41.7
11 30 2015 17 45   5.9  42.6
11 30 2015 17 46   6.2  43.2
11 30 2015 17 47   6.2  43.1
11 30 2015 17 48   5.4  41.7
11 30 2015 17 49   4.7  40.4
11 30 2015 17 50   4.3  39.8
11 30 2015 17 51   4.2  39.6
11 30 2015 17 52   4.4  39.9
11 30 2015 17 53   4.6  40.2
11 30 2015 17 54   4.4  39.9
11 30 2015 17 55   4.1  39.4
11 30 2015 17 56   3.9  39.1
11 30 2015 17 57   3.4  38.1
11 30 2015 17 58   3.1  37.6
11 30 2015 17 59   2.8  37.0
11 30 2015 18 00   2.4  36.4
11 30 2015 18 01   2.1  35.8
11 30 2015 18 02   2.1  35.7
11 30 2015 18 03   1.9  35.4
11 30 2015 18 04   1.3  34.4
11 30 2015 18 05   1.1  33.9
11 30 2015 18 06   0.9  33.6
11 30 2015 18 07   0.9  33.6
11 30 2015 18 08   0.8  33.4
11 30 2015 18 09   0.8  33.4
11 30 2015 18 10   0.6  33.0
11 30 2015 18 11   0.5  32.9
11 30 2015 18 12   0.4  32.8
11 30 2015 18 13   0.2  32.3
11 30 2015 18 14   0.1  32.1
11 30 2015 18 15  -0.1  31.9
11 30 2015 18 16  -0.2  31.7
11 30 2015 18 17  -0.3  31.4
11 30 2015 18 18  -0.3  31.4
11 30 2015 18 19  -0.4  31.3
11 30 2015 18 20  -0.4  31.3
11 30 2015 18 21  -0.3  31.4
11 30 2015 18 22  -0.4  31.3
11 30 2015 18 23  -0.5  31.1
11 30 2015 18 24  -0.6  31.0
11 30 2015 18 25  -0.5  31.1
11 30 2015 18 26  -0.4  31.2
11 30 2015 18 27  -0.5  31.1
11 30 2015 18 28  -0.5  31.1
11 30 2015 18 29  -0.5  31.1
11 30 2015 18 30  -0.6  31.0
11 30 2015 18 31  -0.4  31.2
11 30 2015 18 32  -0.4  31.2
11 30 2015 18 33  -0.4  31.2
11 30 2015 18 34  -0.5  31.1
11 30 2015 18 35  -0.2  31.6
11 30 2015 18 36  -0.1  31.9
11 30 2015 18 37   0.2  32.5
11 30 2015 18 38   0.8  33.5
11 30 2015 18 39   1.2  34.1
11 30 2015 18 40   1.2  34.1
11 30 2015 18 41   1.3  34.4
11 30 2015 18 42   1.2  34.1
11 30 2015 18 43   0.9  33.7
11 30 2015 18 44   0.8  33.4
11 30 2015 18 45   0.6  33.1
11 30 2015 18 46   0.4  32.8
11 30 2015 18 47   0.4  32.8
11 30 2015 18 48   0.4  32.8
11 30 2015 18 49   0.4  32.8
11 30 2015 18 50   0.4  32.7
11 30 2015 18 51   0.4  32.8
11 30 2015 18 52   0.3  32.6
11 30 2015 18 53   0.0  32.0
11 30 2015 18 54  -0.2  31.7
11 30 2015 18 55   0.0  32.0
11 30 2015 18 56   0.3  32.6
11 30 2015 18 57   0.6  33.0
11 30 2015 18 58   0.8  33.4
11 30 2015 18 59   0.8  33.5
11 30 2015 19 00   0.9  33.7
11 30 2015 19 01   1.1  33.9
11 30 2015 19 02   1.2  34.2
11 30 2015 19 03   1.4  34.5
11 30 2015 19 04   1.8  35.1
11 30 2015 19 05   1.8  35.1
11 30 2015 19 06   1.8  35.3
11 30 2015 19 07   1.8  35.1
11 30 2015 19 08   1.6  34.9
11 30 2015 19 09   1.4  34.6
11 30 2015 19 10   1.3  34.4
11 30 2015 19 11   1.4  34.5
11 30 2015 19 12   1.7  35.0
11 30 2015 19 13   1.9  35.5
11 30 2015 19 14   2.1  35.8
11 30 2015 19 15   2.1  35.8
11 30 2015 19 16   2.3  36.2
11 30 2015 19 17   2.3  36.2
11 30 2015 19 18   2.2  35.9
11 30 2015 19 19   1.9  35.5
11 30 2015 19 20   1.9  35.5
11 30 2015 19 21   2.1  35.7
11 30 2015 19 22   2.0  35.6
11 30 2015 19 23   1.8  35.1
11 30 2015 19 24   1.4  34.5
11 30 2015 19 25   1.1  33.9
11 30 2015 19 26   0.8  33.5
11 30 2015 19 27   0.6  33.1
11 30 2015 19 28   0.5  32.9
11 30 2015 19 29   0.4  32.8
11 30 2015 19 30   0.6  33.0
11 30 2015 19 31   0.6  33.0
11 30 2015 19 32   0.5  32.9
11 30 2015 19 33   0.4  32.7
11 30 2015 19 34   0.2  32.3
11 30 2015 19 35   0.1  32.2
11 30 2015 19 36   0.1  32.1
11 30 2015 19 37   0.1  32.1
11 30 2015 19 38  -0.1  31.9
11 30 2015 19 39  -0.1  31.8
11 30 2015 19 40  -0.1  31.8
11 30 2015 19 41   0.1  32.1
11 30 2015 19 42   0.5  32.9
11 30 2015 19 43   0.9  33.7
11 30 2015 19 44   1.5  34.7
11 30 2015 19 45   2.1  35.8
11 30 2015 19 46   2.7  36.8
11 30 2015 19 47   3.2  37.7
11 30 2015 19 48   3.8  38.8
11 30 2015 19 49   4.4  39.9
11 30 2015 19 50   5.1  41.1
11 30 2015 19 51   5.8  42.4
11 30 2015 19 52   5.9  42.6
11 30 2015 19 53   5.7  42.2
11 30 2015 19 54   5.8  42.4
11 30 2015 19 55   6.1  42.9
11 30 2015 19 56   5.7  42.2
11 30 2015 19 57   4.8  40.7
11 30 2015 19 58   4.4  40.0
11 30 2015 19 59   4.4  39.9
11 30 2015 20 00   4.2  39.6
11 30 2015 20 01   3.9  39.1
11 30 2015 20 02   3.6  38.4
11 30 2015 20 03   2.9  37.2
11 30 2015 20 04   2.2  36.0
11 30 2015 20 05   1.6  34.9
11 30 2015 20 06   1.2  34.1
11 30 2015 20 07   0.6  33.1
11 30 2015 20 08   0.2  32.3
11 30 2015 20 09  -0.1  31.9
11 30 2015 20 10  -0.2  31.6
11 30 2015 20 11  -0.4  31.2
11 30 2015 20 12  -0.8  30.6
11 30 2015 20 13  -1.0  30.2
11 30 2015 20 14  -1.0  30.2
11 30 2015 20 15  -1.0  30.2
11 30 2015 20 16  -1.1  30.0
11 30 2015 20 17  -1.6  29.2
11 30 2015 20 18  -1.8  28.7
11 30 2015 20 19  -1.9  28.5
11 30 2015 20 20  -2.0  28.4
11 30 2015 20 21  -2.1  28.2
11 30 2015 20 22  -2.2  27.9
11 30 2015 20 23  -2.2  27.9
11 30 2015 20 24  -2.0  28.4
11 30 2015 20 25  -1.8  28.7
11 30 2015 20 26  -1.5  29.3
11 30 2015 20 27  -1.4  29.4
11 30 2015 20 28  -1.5  29.3
11 30 2015 20 29  -1.6  29.2
11 30 2015 20 30  -1.7  29.0
11 30 2015 20 31  -2.0  28.4
11 30 2015 20 32  -2.0  28.4
11 30 2015 20 33  -2.1  28.3
11 30 2015 20 34  -2.2  28.1
11 30 2015 20 35  -2.3  27.8
11 30 2015 20 36  -2.4  27.6
11 30 2015 20 37  -2.6  27.4
11 30 2015 20 38  -2.6  27.3
11 30 2015 20 39  -2.6  27.4
11 30 2015 20 40  -2.4  27.6
11 30 2015 20 41  -2.3  27.8
11 30 2015 20 42  -2.2  28.1
11 30 2015 20 43  -2.1  28.2
11 30 2015 20 44  -2.1  28.2
11 30 2015 20 45  -2.1  28.3
11 30 2015 20 46  -2.0  28.4
11 30 2015 20 47  -1.9  28.6
11 30 2015 20 48  -1.9  28.6
11 30 2015 20 49  -2.0  28.4
11 30 2015 20 50  -2.1  28.3
11 30 2015 20 51  -1.9  28.5
11 30 2015 20 52  -1.9  28.6
11 30 2015 20 53  -1.9  28.6
11 30 2015 20 54  -1.8  28.7
11 30 2015 20 55  -1.8  28.9
11 30 2015 20 56  -1.8  28.9
11 30 2015 20 57  -1.8  28.7
11 30 2015 20 58  -1.7  29.0
11 30 2015 20 59  -1.8  28.9
11 30 2015 21 00  -1.8  28.7
11 30 2015 21 01  -1.8  28.7
11 30 2015 21 02  -1.8  28.9
11 30 2015 21 03  -1.9  28.6
11 30 2015 21 04  -1.8  28.9
11 30 2015 21 05  -1.6  29.2
11 30 2015 21 06  -1.4  29.4
11 30 2015 21 07  -1.2  29.8
11 30 2015 21 08  -1.2  29.9
11 30 2015 21 09  -1.2  29.9
11 30 2015 21 10  -1.1  30.0
11 30 2015 21 11  -1.2  29.9
11 30 2015 21 12  -1.2  29.9
11 30 2015 21 13  -1.1  30.0
11 30 2015 21 14  -1.0  30.2
11 30 2015 21 15  -1.0  30.2
11 30 2015 21 16  -0.9  30.4
11 30 2015 21 17  -0.8  30.5
11 30 2015 21 18  -0.8  30.5
11 30 2015 21 19  -0.9  30.3
11 30 2015 21 20  -0.9  30.4
11 30 2015 21 21  -0.9  30.4
11 30 2015 21 22  -0.9  30.4
11 30 2015 21 23  -0.8  30.6
11 30 2015 21 24  -0.6  30.9
11 30 2015 21 25  -0.6  30.9
11 30 2015 21 26  -0.6  30.9
11 30 2015 21 27  -0.6  30.9
11 30 2015 21 28  -0.6  31.0
11 30 2015 21 29  -0.5  31.1
11 30 2015 21 30  -0.6  31.0
11 30 2015 21 31  -0.6  31.0
11 30 2015 21 32  -0.8  30.6
11 30 2015 21 33  -0.8  30.5
11 30 2015 21 34  -0.8  30.6
11 30 2015 21 35  -0.7  30.8
11 30 2015 21 36  -0.7  30.8
11 30 2015 21 37  -0.6  30.9
11 30 2015 21 38  -0.7  30.8
11 30 2015 21 39  -0.6  30.9
11 30 2015 21 40  -0.4  31.2
11 30 2015 21 41  -0.4  31.2
11 30 2015 21 42  -0.5  31.1
11 30 2015 21 43  -0.6  31.0
11 30 2015 21 44  -0.6  31.0
11 30 2015 21 45  -0.6  31.0
11 30 2015 21 46  -0.6  30.9
11 30 2015 21 47  -0.6  31.0
11 30 2015 21 48  -0.4  31.3
11 30 2015 21 49  -0.5  31.1
11 30 2015 21 50  -0.6  30.9
11 30 2015 21 51  -0.6  30.9
11 30 2015 21 52  -0.7  30.8
11 30 2015 21 53  -0.9  30.4
11 30 2015 21 54  -0.9  30.3
11 30 2015 21 55  -1.1  30.1
11 30 2015 21 56  -1.4  29.4
11 30 2015 21 57  -1.5  29.3
11 30 2015 21 58  -1.7  29.0
11 30 2015 21 59  -1.9  28.6
11 30 2015 22 00  -1.8  28.7
11 30 2015 22 01  -1.8  28.7
11 30 2015 22 02  -1.8  28.7
11 30 2015 22 03  -1.9  28.6
11 30 2015 22 04  -2.1  28.3
11 30 2015 22 05  -2.2  27.9
11 30 2015 22 06  -2.3  27.8
11 30 2015 22 07  -2.4  27.6
11 30 2015 22 08  -2.5  27.5
11 30 2015 22 09  -2.6  27.4
11 30 2015 22 10  -2.6  27.3
11 30 2015 22 11  -2.5  27.5
11 30 2015 22 12  -2.4  27.7
11 30 2015 22 13  -2.2  28.1
11 30 2015 22 14  -2.0  28.4
11 30 2015 22 15  -1.9  28.5
11 30 2015 22 16  -1.9  28.6
11 30 2015 22 17  -1.6  29.1
11 30 2015 22 18  -1.4  29.5
11 30 2015 22 19  -1.3  29.6
11 30 2015 22 20  -1.3  29.6
11 30 2015 22 21  -1.1  30.0
11 30 2015 22 22  -0.9  30.3
11 30 2015 22 23  -0.8  30.5
11 30 2015 22 24  -0.8  30.6
11 30 2015 22 25  -0.6  30.9
11 30 2015 22 26  -0.5  31.1
11 30 2015 22 27  -0.5  31.1
11 30 2015 22 28  -0.5  31.1
11 30 2015 22 29  -0.4  31.2
11 30 2015 22 30  -0.5  31.1
11 30 2015 22 31  -0.4  31.2
11 30 2015 22 32  -0.4  31.3
11 30 2015 22 33  -0.5  31.1
11 30 2015 22 34  -0.6  30.9
11 30 2015 22 35  -0.6  30.9
11 30 2015 22 36  -0.6  30.9
11 30 2015 22 37  -0.7  30.8
11 30 2015 22 38  -0.8  30.5
11 30 2015 22 39  -0.8  30.6
11 30 2015 22 40  -0.8  30.6
11 30 2015 22 41  -0.8  30.5
11 30 2015 22 42  -0.6  30.9
11 30 2015 22 43  -0.6  30.9
11 30 2015 22 44  -0.6  31.0
11 30 2015 22 45  -0.6  30.9
11 30 2015 22 46  -0.6  30.9
11 30 2015 22 47  -0.6  30.9
11 30 2015 22 48  -0.8  30.5
11 30 2015 22 49  -1.0  30.2
11 30 2015 22 50  -1.0  30.2
11 30 2015 22 51  -1.2  29.9
11 30 2015 22 52  -1.3  29.6
11 30 2015 22 53  -1.2  29.8
11 30 2015 22 54  -1.2  29.9
11 30 2015 22 55  -1.1  30.1
11 30 2015 22 56  -1.1  30.0
11 30 2015 22 57  -1.3  29.6
11 30 2015 22 58  -1.5  29.3
11 30 2015 22 59  -1.4  29.5
11 30 2015 23 00  -1.4  29.5
11 30 2015 23 01  -1.6  29.2
11 30 2015 23 02  -1.7  29.0
11 30 2015 23 03  -1.9  28.5
11 30 2015 23 04  -2.2  28.1
11 30 2015 23 05  -2.4  27.7
11 30 2015 23 06  -2.4  27.6
11 30 2015 23 07  -2.6  27.3
11 30 2015 23 08  -2.8  27.1
11 30 2015 23 09  -2.9  26.7
11 30 2015 23 10  -3.0  26.6
11 30 2015 23 11  -3.2  26.3
11 30 2015 23 12  -3.2  26.1
11 30 2015 23 13  -3.2  26.1
11 30 2015 23 14  -3.4  25.9
11 30 2015 23 15  -3.5  25.7
11 30 2015 23 16  -3.6  25.6
11 30 2015 23 17  -3.5  25.7
11 30 2015 23 18  -3.6  25.5
11 30 2015 23 19  -3.7  25.4
11 30 2015 23 20  -3.8  25.2
11 30 2015 23 21  -3.8  25.1
11 30 2015 23 22  -3.9  25.0
11 30 2015 23 23  -4.0  24.8
11 30 2015 23 24  -4.1  24.7
11 30 2015 23 25  -4.1  24.6
