11 30 2015 06 31  -6.6  20.2 90.7
11 30 2015 06 32  -6.6  20.2 90.8
11 30 2015 06 33  -6.6  20.2 90.9
11 30 2015 06 34  -6.6  20.1 90.9
11 30 2015 06 35  -6.6  20.2 90.9
11 30 2015 06 36  -6.6  20.2 91.0
11 30 2015 06 37  -6.6  20.1 91.0
11 30 2015 06 38  -6.6  20.1 91.0
11 30 2015 06 39  -6.6  20.1 91.0
11 30 2015 06 40  -6.6  20.1 91.1
11 30 2015 06 41  -6.6  20.1 91.1
11 30 2015 06 42  -6.6  20.1 91.1
11 30 2015 06 43  -6.6  20.1 91.1
11 30 2015 06 44  -6.6  20.1 91.1
11 30 2015 06 45  -6.6  20.1 91.2
11 30 2015 06 46  -6.6  20.1 91.2
11 30 2015 06 47  -6.6  20.1 91.2
11 30 2015 06 48  -6.6  20.1 91.3
11 30 2015 06 49  -6.6  20.1 91.3
11 30 2015 06 50  -6.6  20.1 91.4
11 30 2015 06 51  -6.6  20.2 91.5
11 30 2015 06 52  -6.6  20.2 91.5
11 30 2015 06 53  -6.6  20.2 91.6
11 30 2015 06 54  -6.6  20.2 91.6
11 30 2015 06 55  -6.5  20.2 91.7
11 30 2015 06 56  -6.5  20.3 91.8
11 30 2015 06 57  -6.5  20.3 91.8
11 30 2015 06 58  -6.5  20.3 91.9
11 30 2015 06 59  -6.5  20.4 91.9
11 30 2015 07 00  -6.5  20.4 91.9
11 30 2015 07 01  -6.5  20.4 91.9
11 30 2015 07 02  -6.5  20.4 91.9
11 30 2015 07 03  -6.4  20.4 92.0
11 30 2015 07 04  -6.4  20.4 92.0
11 30 2015 07 05  -6.4  20.5 92.0
11 30 2015 07 06  -6.4  20.5 92.1
11 30 2015 07 07  -6.4  20.5 92.1
11 30 2015 07 08  -6.4  20.5 92.1
11 30 2015 07 09  -6.4  20.5 92.2
11 30 2015 07 10  -6.4  20.5 92.2
11 30 2015 07 11  -6.3  20.6 92.2
11 30 2015 07 12  -6.3  20.6 92.3
11 30 2015 07 13  -6.3  20.6 92.3
11 30 2015 07 14  -6.3  20.7 92.3
11 30 2015 07 15  -6.3  20.7 92.3
11 30 2015 07 16  -6.3  20.7 92.3
11 30 2015 07 17  -6.3  20.7 92.3
11 30 2015 07 18  -6.3  20.7 92.3
